Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Years_customer,Total_Expenses,Total_Acc_Cmp,Cluster
2,3,0.013329748358275184,1.0326274836212141,-0.9306153374338164,-1.3165877576745806,-0.8888937933388306,-0.5357137867361779,-0.7134552531372421,-0.6870193889328658,-0.6074191922411883,-0.8258034048948606,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432,0,-1.2052280563058857,0.04049645076909532,-0.9754973843039856,-0.5019872854334967,0
1,3,-2.0770170177462353,-0.8249389310023053,-0.9306153374338164,0.34139706956174287,-0.8859221711611707,-0.25874121198657135,-0.6912959801920613,-0.4856881896120813,-0.6316379745851843,-0.5376185521201896,-0.6861374151518922,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343,0,-0.606971379365009,1.5009813526997169,-0.9056987018221639,-0.5019872854334967,2
2,2,0.5171809150894355,-0.8249389310023053,-0.9306153374338164,1.1358481326124812,-0.3272572017611155,0.8743284119890917,1.387243822065906,3.431118778992273,2.0566468655983745,-0.2686460228638301,-0.6861374151518922,-0.3913326248301447,0.45728716447589174,0.6781876946193164,-1.3678500004918126,0,0.8459376932056916,0.04049645076909532,0.8243114996915587,-0.5019872854334967,1
3,2,0.34531816330396686,1.0326274836212141,0.905974154624448,0.13414896615720245,-0.21136393683238064,-0.6112517616678887,-0.5051580874525419,-0.6321108800271974,-0.5347628452092003,-0.5760431991568125,0.34873830847686393,0.6880502893806327,-0.5689698777804757,-0.24477498655462862,0.280721675077352,0,1.4441943701465683,0.04049645076909532,-0.49189222710850694,-0.5019872854334967,1
2,3,-1.6181402004620118,-0.8249389310023053,-0.9306153374338164,-0.3839712923541486,-0.8948370376941504,-0.3090998619410453,-0.6647048526578442,-0.5772023711215288,-0.6316379745851843,-0.748954110821615,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,1.1050075128619343,0,-1.5470890145578151,1.5009813526997169,-0.9306268027085288,-0.5019872854334967,2
4,4,1.4405870076535454,-0.8249389310023053,-0.9306153374338164,-0.9020915508654997,2.0857000064986972,-0.10766526212314963,-0.23038310293229883,0.392847952878615,0.9910204424625494,0.019538829910840858,-0.6861374151518922,1.0478445941175585,1.1414585259801366,1.9088046028512429,-0.9557070815995214,1,1.9569858075244626,1.5009813526997169,1.17829053227794,2.8653434252543994,3
2,3,-0.4723729503825904,1.0326274836212141,0.905974154624448,0.06506626502235564,-0.7462559288111569,-0.5357137867361779,-0.6558411434797718,-0.6504137163290868,-0.34101258645723204,-0.7681664343399264,0.34873830847686393,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,1.1050075128619343,0,-0.9488323376169385,1.5009813526997169,-0.8475331330873125,-0.5019872854334967,0
2,5,-0.6634353735417551,-0.8249389310023053,-0.9306153374338164,-1.0057156025677698,-0.6541356413037009,-0.5357137867361779,-0.5716359062880845,2.05840605635056,-0.36523136880122803,-0.3070706699004529,-0.16869955333751413,-0.031538320093218906,-0.5689698777804757,0.06287924050335303,0.6928645939696432,0,1.9569858075244626,1.5009813526997169,-0.48025911336153665,-0.5019872854334967,0
3,3,1.1694091674484228,-0.8249389310023053,0.905974154624448,1.446720287719292,2.1035297395646566,1.352735586556594,1.4670172046685572,-0.6870193889328658,-0.26835623942524395,2.536353210809634,-0.16869955333751413,2.4870218130652617,0.45728716447589174,0.985841921677298,-0.13142124381493916,0,1.7005900888355154,0.04049645076909532,1.9543854065400998,0.620456284795802,3
0,4,-0.8478643335985723,1.0326274836212141,-0.9306153374338164,1.2740135348821748,-0.8918654155164905,-0.23356188700933442,-0.6558411434797718,-0.1379342998761807,-0.07460598067327574,-0.09573511119902751,-0.16869955333751413,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.280721675077352,0,-1.3761585354318504,1.5009813526997169,-0.7860438175676124,-0.5019872854334967,2
2,3,-0.6970698343423904,-0.8249389310023053,-0.9306153374338164,-0.2803472406518784,-0.6481923969483813,-0.6112517616678887,-0.4165209956718183,0.5758763158975101,0.2644569721426686,0.07717580046577505,-0.6861374151518922,-0.031538320093218906,-0.2268841970283532,-0.24477498655462862,1.1050075128619343,0,-1.1197628167429032,1.5009813526997169,-0.48192098675396094,-0.5019872854334967,0
2,3,-2.31306553222625,1.0326274836212141,-0.9306153374338164,-0.245805890084455,-0.90078028204947,-0.6364310866451257,6.904902785415947,-0.6687165526309764,-0.6316379745851843,-0.8258034048948606,6.5579926502494015,-1.4707155390409221,8.667343502526832,-1.7830461218445368,-1.7799929193841038,0,-0.8633670980539562,0.04049645076909532,1.867967990134035,-0.5019872854334967,2
4,3,0.3104224102233077,-0.8249389310023053,0.905974154624448,0.4795624718314365,1.6726445238039755,-0.6616104116223627,-0.35890688601434795,-0.6870193889328658,-0.6558567569291803,-0.47998158156525544,0.34873830847686393,-0.7511269295670705,0.11520148372376927,0.985841921677298,1.1050075128619343,0,1.7005900888355154,1.5009813526997169,0.6082679586763964,0.620456284795802,1
4,3,0.6242039007759017,-0.8249389310023053,0.905974154624448,-1.696542613916238,0.23735101199425948,-0.6616104116223627,-0.2879972125897691,-0.30265982659318624,0.11914427807869248,-0.748954110821615,0.34873830847686393,0.6880502893806327,-0.2268841970283532,0.985841921677298,-0.5435641627072303,0,1.2732638910206036,-1.4199884511615262,-0.1030138532812148,-0.5019872854334967,1
2,5,-0.5266085184236149,-0.8249389310023053,0.905974154624448,0.686810575235977,-0.10141391625896551,-0.5860724366906518,-0.6203863067674824,0.026791226840824876,-0.5105440628652043,1.0570042998996563,2.418489755734376,1.0478445941175585,-0.5689698777804757,-0.24477498655462862,1.1050075128619343,0,1.5296596097095505,0.04049645076909532,-0.2692011925236473,-0.5019872854334967,0
2,4,-1.5589996068875611,-0.8249389310023053,-0.9306153374338164,1.377637586584445,-0.8859221711611707,-0.5608931117134148,-0.6292500159455549,-0.41247684440452326,-0.36523136880122803,-0.5952555226751238,-0.16869955333751413,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.6928645939696432,0,-0.008714702424132305,0.04049645076909532,-0.8824324743282234,-0.5019872854334967,2
2,3,0.06526456260978777,1.0326274836212141,0.905974154624448,-1.5583772116465444,-0.3896612674919727,-0.5608931117134148,-0.6070907430003739,-0.6321108800271974,-0.5105440628652043,-0.05731046416240473,0.8661761702912419,0.32825598464370687,-0.5689698777804757,-0.5524292136126103,0.6928645939696432,0,-0.606971379365009,0.04049645076909532,-0.5799715169069961,-0.5019872854334967,0
2,4,0.013329748358275184,1.0326274836212141,-0.9306153374338164,-1.0402569531351933,-0.8888937933388306,-0.6364310866451257,-0.7267508169043507,-0.6321108800271974,5.713682999541774,6.109845385215554,-1.2035752769662702,8.243730688856074,-0.9110555585325981,-1.7830461218445368,-1.7799929193841038,0,-1.4616237749948329,0.04049645076909532,0.05154037221424744,-0.5019872854334967,0
2,3,-0.6354066562078924,1.0326274836212141,-0.9306153374338164,-0.7984674991632295,-0.7967735058313746,-0.6112517616678887,-0.5539084879319398,-0.32096266289507575,-0.14726232770526382,-0.652892493230058,-0.16869955333751413,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,-0.9557070815995214,0,-1.71801949368378,0.04049645076909532,-0.7893675643524611,-0.5019872854334967,0
4,3,1.5255140211751497,-0.8249389310023053,-0.9306153374338164,1.6194270405564088,1.1288376652922198,1.8563220861013328,2.8098691451465188,-0.30265982659318624,0.9425828777745574,-0.845015728413172,-0.6861374151518922,0.6880502893806327,2.167715568236504,1.2934961487352796,-1.3678500004918126,0,0.3331462558277972,0.04049645076909532,1.771579333373424,0.620456284795802,3
3,2,-1.914497171738721,-0.8249389310023053,-0.9306153374338164,-0.5221366946238423,-0.879978926805851,-0.5608931117134148,-0.6957278347810975,-0.6504137163290868,-0.6074191922411883,-0.7681664343399264,-0.16869955333751413,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,-0.13142124381493916,0,-1.71801949368378,-1.4199884511615262,-0.957216776987318,-0.5019872854334967,2
3,5,-0.6232608786965518,-0.8249389310023053,-0.9306153374338164,0.23777301785947266,-0.5709302203292247,-0.23356188700933442,-0.5450447787538675,-0.06472295466862266,-0.1230435453612678,0.8648810647165424,-0.6861374151518922,-0.7511269295670705,0.7993728452280142,-0.860083440670592,-0.9557070815995214,0,0.504076734953762,0.04049645076909532,-0.4785972399691123,-0.5019872854334967,0
2,5,-0.5331952669970726,-0.8249389310023053,0.905974154624448,-0.6257607463261124,-0.5768734646845444,-0.6616104116223627,-0.7178871077262784,-0.6504137163290868,-0.6558567569291803,-0.7873787578582377,-0.16869955333751413,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,-0.13142124381493916,0,-0.09417994198711468,1.5009813526997169,-0.8076481716691287,0.620456284795802,0
4,2,-0.2500117928672789,-0.8249389310023053,2.7425636466827124,-1.4202118093768508,-0.6184761751717825,-0.3594585118955192,-0.3145883401239862,-0.08302579097051216,-0.1230435453612678,-0.018885817125781933,1.901051893919998,-0.031538320093218906,-0.5689698777804757,0.06287924050335303,0.280721675077352,1,1.4441943701465683,1.5009813526997169,-0.5051872142479015,0.620456284795802,0
3,3,0.7799034255655095,-0.8249389310023053,-0.9306153374338164,-1.5583772116465444,0.5285699854049265,0.19448663760369386,1.3473571307645804,1.4910181309919854,0.9910204424625494,-0.4223446110103213,-0.6861374151518922,-0.3913326248301447,0.7993728452280142,0.985841921677298,0.6928645939696432,0,1.9569858075244626,0.04049645076909532,0.9805275985794453,-0.5019872854334967,1
3,4,-0.12019211708260438,1.0326274836212141,0.905974154624448,0.20323166729204928,-0.7848870171207352,-0.6616104116223627,-0.6558411434797718,-0.6504137163290868,-0.6316379745851843,-0.7873787578582377,-0.6861374151518922,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432,0,1.5296596097095505,0.04049645076909532,-0.8990512082524666,-0.5019872854334967,0
4,3,0.7189876798932477,-0.8249389310023053,0.905974154624448,-0.41851264292157203,1.1823268644900975,-0.23356188700933442,-0.07083633772699643,-0.6870193889328658,-0.46210649817721217,-0.17258440527227312,1.38361403210562,0.32825598464370687,1.1414585259801366,1.9088046028512429,-1.3678500004918126,0,-0.09417994198711468,0.04049645076909532,0.5102174285233612,-0.5019872854334967,1
0,3,-1.319400788211924,1.0326274836212141,-0.9306153374338164,0.9286000292079408,-0.8859221711611707,-0.5860724366906518,-0.6780004164249528,-0.41247684440452326,-0.4863252805212082,-0.15337208175396172,0.34873830847686393,-0.3913326248301447,-0.5689698777804757,-1.1677376677285736,0.6928645939696432,0,-0.606971379365009,0.04049645076909532,-0.8724612339736774,-0.5019872854334967,2
2,6,-0.4453252381554128,-0.8249389310023053,0.905974154624448,1.723051092258679,-0.7403126844558372,-0.6616104116223627,-0.7134552531372421,-0.6504137163290868,-0.6558567569291803,-0.7681664343399264,-0.16869955333751413,-1.1109212343039963,-0.5689698777804757,-0.860083440670592,-0.13142124381493916,0,-0.35057566067606183,-1.4199884511615262,-0.895727461467618,-0.5019872854334967,0
4,2,-0.14079322432299354,-0.8249389310023053,-0.9306153374338164,0.13414896615720245,0.3948469874102325,-0.46017581180446704,0.17291566466999334,2.241434419369455,0.5308635779266249,-0.03809814064409333,-0.16869955333751413,1.0478445941175585,2.5098012489886266,-0.24477498655462862,0.280721675077352,1,2.2133815262134098,0.04049645076909532,0.49193682120669363,1.7428998550251007,0
2,3,1.310300186579973,-0.8249389310023053,0.905974154624448,-1.5929185622139679,0.3473010325676746,1.2520182866476461,1.635427679051932,0.8138131878220737,3.655086500302112,1.1146412704545905,-0.16869955333751413,1.4076388988544843,1.1414585259801366,-0.24477498655462862,-0.5435641627072303,0,-0.9488323376169385,0.04049645076909532,1.3112404036718859,-0.5019872854334967,3
3,3,-1.4669719849747116,1.0326274836212141,-0.9306153374338164,1.3430962360170215,-0.8651208159175516,-0.6364310866451257,-0.6115225975894101,-0.6321108800271974,-0.6558567569291803,-0.7105294637849922,-0.16869955333751413,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343,0,-1.3761585354318504,0.04049645076909532,-0.9189936889615585,-0.5019872854334967,2
2,5,-1.3999366360178898,-0.8249389310023053,0.905974154624448,-1.5583772116465444,-0.8770073046281911,-0.6616104116223627,-0.7134552531372421,-0.6321108800271974,-0.6316379745851843,-0.7873787578582377,-0.6861374151518922,-1.4707155390409221,-0.9110555585325981,-0.860083440670592,-0.13142124381493916,0,1.0168681723316564,1.5009813526997169,-0.9705117641267126,-0.5019872854334967,2
4,4,0.013329748358275184,-0.8249389310023053,-0.9306153374338164,1.0667654314776345,-0.6630505078366806,-0.38463783687275616,-0.5184536512196504,-0.6321108800271974,-0.6074191922411883,-0.09573511119902751,-0.6861374151518922,-1.1109212343039963,0.11520148372376927,-0.5524292136126103,-1.3678500004918126,0,0.8459376932056916,0.04049645076909532,-0.6979645277691232,-0.5019872854334967,0
3,3,-2.0770170177462353,1.0326274836212141,-0.9306153374338164,-1.0402569531351933,-0.8948370376941504,-0.6364310866451257,-0.6957278347810975,-0.6321108800271974,-0.6074191922411883,-0.6144678461934352,0.34873830847686393,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,-0.13142124381493916,0,-0.5215061398020266,0.04049645076909532,-0.9555549035948937,-0.5019872854334967,2
2,4,1.3070301695576891,-0.8249389310023053,-0.9306153374338164,0.7904346269382472,-0.5382423763749661,3.4677988846444983,0.438826940012164,3.467724451596052,0.07070671339070042,2.497928563773011,-0.6861374151518922,-0.7511269295670705,0.45728716447589174,0.985841921677298,-1.7799929193841038,0,-0.606971379365009,-1.4199884511615262,0.6282104393854883,-0.5019872854334967,3
0,3,-2.0770170177462353,-0.8249389310023053,-0.9306153374338164,-0.8675502002980763,-0.8948370376941504,-0.20838256203209746,-0.6780004164249528,-0.41247684440452326,-0.1230435453612678,0.11560044750239784,0.34873830847686393,-0.3913326248301447,-0.5689698777804757,-0.860083440670592,1.5171504317542255,1,-2.316276170624657,1.5009813526997169,-0.80432442488428,0.620456284795802,2
2,5,-0.4780721229071425,1.0326274836212141,-0.9306153374338164,1.4812616382867152,-0.8651208159175516,-0.5105344617589409,-0.6735685618359166,-0.6321108800271974,-0.5347628452092003,-0.5952555226751238,-0.6861374151518922,-0.7511269295670705,-0.9110555585325981,-1.1677376677285736,1.9292933506465166,0,0.07675053713885008,0.04049645076909532,-0.9156699421767098,-0.5019872854334967,0
2,4,0.013329748358275184,2.8901938982447333,0.905974154624448,1.6194270405564088,-0.7611140396994562,-0.5357137867361779,-0.5273173603977227,-0.5772023711215288,-0.4136689334892201,-0.7105294637849922,0.34873830847686393,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,0.280721675077352,0,1.5296596097095505,-1.4199884511615262,-0.8010006780994314,-0.5019872854334967,0
4,3,0.9617630865333893,1.0326274836212141,0.905974154624448,-0.3494299417867252,1.550808014519921,0.5973558372394852,0.6648515240530091,0.22812242616160944,0.2644569721426686,-0.11494743471733891,3.453365479363132,0.32825598464370687,-0.2268841970283532,1.9088046028512429,1.1050075128619343,0,1.2732638910206036,1.5009813526997169,1.1849380258476372,-0.5019872854334967,1
2,6,0.6317716544560447,-0.8249389310023053,0.905974154624448,-0.6948434474609593,-0.17570447070046222,-0.1832032370548605,-0.18606455704193706,-0.009814445762954137,0.9668016601185534,-0.5760431991568125,-0.6861374151518922,-0.031538320093218906,-0.2268841970283532,1.2934961487352796,-1.3678500004918126,0,1.0168681723316564,-1.4199884511615262,-0.16450316880091484,-0.5019872854334967,1
3,3,1.2697519755036517,-0.8249389310023053,-0.9306153374338164,-1.6274599127813911,1.0278025112517843,0.2700246125354047,2.716800198776759,-0.1928428087818492,3.3886798945181558,-0.2302213758272073,-0.6861374151518922,0.6880502893806327,2.167715568236504,2.2164588299092247,-0.9557070815995214,0,0.41861149539077963,1.5009813526997169,1.8064786746143349,-0.5019872854334967,3
2,4,-0.7554629954546046,1.0326274836212141,-0.9306153374338164,0.16869031672462587,-0.8680924380952115,-0.5105344617589409,-0.6514092888907357,-0.1379342998761807,-0.6316379745851843,-0.7873787578582377,-0.16869955333751413,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432,0,-0.6924366189279914,0.04049645076909532,-0.8874180945054964,-0.5019872854334967,0
2,2,1.4304032403555753,-0.8249389310023053,-0.9306153374338164,0.16869031672462587,0.6117754063794029,2.359908585646072,1.6974736432984383,2.1682230741618973,0.31289453683066065,3.7851542394998745,-0.6861374151518922,-0.031538320093218906,2.167715568236504,0.3705334675613347,-1.7799929193841038,1,-0.6924366189279914,-1.4199884511615262,1.6801762967900862,2.8653434252543994,3
2,3,0.6732074415812718,1.0326274836212141,0.905974154624448,0.2723143684268961,0.07094017004530685,-0.4349964868272301,-0.19049641163097322,-0.4673853533101918,-0.07460598067327574,1.2491275350827702,2.418489755734376,-0.031538320093218906,-0.2268841970283532,1.2934961487352796,-0.9557070815995214,0,-0.7779018584909737,0.04049645076909532,2.2297049093359088e-05,-0.5019872854334967,1
3,5,1.4211537636354006,-0.8249389310023053,-0.9306153374338164,0.20323166729204928,2.02032431859018,0.6225351622167221,1.1745148017921694,2.6074911454072454,2.2503971243503424,2.8053257400659932,-0.6861374151518922,-0.3913326248301447,2.5098012489886266,2.2164588299092247,-1.7799929193841038,1,1.187798651457621,1.5009813526997169,2.245213250214357,1.7428998550251007,3
2,2,0.8560481076558368,-0.8249389310023053,-0.9306153374338164,-0.6603020968935359,-0.027123361817468796,0.21966596258093082,1.3961075312439784,1.5276238035957643,2.2503971243503424,-0.07652278768071612,-0.6861374151518922,0.32825598464370687,0.7993728452280142,1.2934961487352796,-0.9557070815995214,1,0.24768101626481484,0.04049645076909532,0.8093546391597397,0.620456284795802,1
2,4,-1.1222654762970892,1.0326274836212141,-0.9306153374338164,-0.6257607463261124,-0.8651208159175516,-0.6616104116223627,-0.7045915439591698,-0.6504137163290868,-0.6316379745851843,-0.748954110821615,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-0.5524292136126103,-0.9557070815995214,0,-1.6325542541207976,-1.4199884511615262,-0.9588786503797423,-0.5019872854334967,2
2,4,0.013329748358275184,1.0326274836212141,-0.9306153374338164,0.2723143684268961,-0.8710640602728714,-0.5860724366906518,-0.6425455797126634,-0.6504137163290868,-0.6074191922411883,-0.7297417873033036,-0.16869955333751413,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352,0,-1.1197628167429032,0.04049645076909532,-0.9306268027085288,-0.5019872854334967,0
4,3,0.18648876507874437,-0.8249389310023053,0.905974154624448,0.4795624718314365,0.42456320918683116,-0.6616104116223627,-0.6159544521784462,-0.6870193889328658,-0.6558567569291803,-0.018885817125781933,0.34873830847686393,1.4076388988544843,-0.2268841970283532,0.06287924050335303,0.6928645939696432,0,0.07675053713885008,-1.4199884511615262,-0.14622256148424725,-0.5019872854334967,1
3,4,1.1125108712606813,-0.8249389310023053,-0.9306153374338164,-1.2820464071071571,1.2120430862666962,-0.006947962214201793,1.6442913882300043,0.5758763158975101,-0.34101258645723204,0.6919701530517397,-0.6861374151518922,-0.3913326248301447,1.1414585259801366,1.6011503757932612,-1.7799929193841038,1,-1.1197628167429032,0.04049645076909532,1.382700959546132,2.8653434252543994,3
2,5,0.6862875096704077,1.0326274836212141,0.905974154624448,-1.0747983037026168,0.4394213200751305,-0.20838256203209746,-0.2879972125897691,-0.39417400810263375,-0.2199186747372519,-0.7297417873033036,0.8661761702912419,-0.031538320093218906,-0.2268841970283532,1.9088046028512429,-0.9557070815995214,0,-0.5215061398020266,1.5009813526997169,0.009993537403639311,-0.5019872854334967,1
2,4,0.4606563351328123,-0.8249389310023053,0.905974154624448,-0.7984674991632295,0.6504064946889812,-0.485355136781704,-0.14617786574061145,-0.009814445762954137,-0.316793804113236,2.4018669461814537,0.8661761702912419,1.4076388988544843,-0.2268841970283532,1.2934961487352796,0.6928645939696432,0,1.4441943701465683,0.04049645076909532,0.46202310014305575,-0.5019872854334967,1
4,6,0.7342633308402029,-0.8249389310023053,0.905974154624448,-1.4202118093768508,0.7187538047751582,-0.6616104116223627,-0.5273173603977227,-0.6870193889328658,-0.5105440628652043,-0.7297417873033036,-0.6861374151518922,1.0478445941175585,0.11520148372376927,0.6781876946193164,-0.13142124381493916,0,1.5296596097095505,0.04049645076909532,2.2297049093359088e-05,-0.5019872854334967,1
2,5,0.8737529141050601,-0.8249389310023053,-0.9306153374338164,-0.6948434474609593,0.27895372248149763,0.3455625874671156,0.8864442535048179,1.4910181309919854,2.2988346890383347,-0.2686460228638301,-0.6861374151518922,1.0478445941175585,0.45728716447589174,-0.5524292136126103,-0.5435641627072303,0,1.7860553283984977,0.04049645076909532,0.7811027914885262,-0.5019872854334967,1
2,3,-1.2258315868457121,1.0326274836212141,-0.9306153374338164,0.8940586786405174,-0.90078028204947,-0.5860724366906518,-0.7134552531372421,-0.6321108800271974,-0.5105440628652043,-0.5568308756385011,-0.6861374151518922,-1.1109212343039963,-0.5689698777804757,-1.1677376677285736,0.6928645939696432,1,-0.17964518155009707,0.04049645076909532,-0.9505692834176207,0.620456284795802,2
2,5,-0.9103683732530864,1.0326274836212141,0.905974154624448,-1.696542613916238,-0.8740356824505312,-0.6616104116223627,-0.7356145260824231,-0.6870193889328658,-0.6558567569291803,-0.845015728413172,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432,0,0.16221577670183246,-1.4199884511615262,-0.9887923714433802,-0.5019872854334967,2
0,4,1.6925651764849718,-0.8249389310023053,0.905974154624448,-1.0402569531351933,1.1407241540028594,-0.3090998619410453,0.6293966873407196,2.991850707746925,-0.07460598067327574,-0.11494743471733891,-0.6861374151518922,2.4870218130652617,2.5098012489886266,1.2934961487352796,-0.13142124381493916,1,-0.8633670980539562,-1.4199884511615262,1.1101537231885426,2.8653434252543994,3
2,5,0.8004111037481191,-0.8249389310023053,0.905974154624448,-1.5583772116465444,-0.16976122634514249,0.5721765122622482,-0.035381501014707016,-0.5588995348196393,1.3300833952784938,1.2491275350827702,-0.6861374151518922,0.32825598464370687,-0.2268841970283532,1.2934961487352796,-0.5435641627072303,0,0.9314029327686739,0.04049645076909532,0.07813034649303664,-0.5019872854334967,1
2,5,1.0693933610954225,1.0326274836212141,2.7425636466827124,1.4121789371518685,1.6399566798497172,0.8239697620346178,1.4182668041891593,0.3745451165767255,0.046487931046704394,0.55748388842356,2.418489755734376,-0.7511269295670705,0.7993728452280142,-0.24477498655462862,-0.13142124381493916,0,-0.09417994198711468,0.04049645076909532,1.5887732602067484,-0.5019872854334967,3
3,3,0.7020770204351505,-0.8249389310023053,-0.9306153374338164,-1.6620012633488146,0.5701726958921647,0.24484528755816778,1.2986067302851825,2.7722166721242507,0.7972701837105812,-0.6144678461934352,0.34873830847686393,-0.031538320093218906,1.8256298874843815,0.06287924050335303,-0.9557070815995214,0,1.2732638910206036,1.5009813526997169,1.075254381947632,-0.5019872854334967,1
0,3,0.013329748358275184,1.0326274836212141,-0.9306153374338164,-0.8330088497306529,-0.8294613497856332,-0.5860724366906518,-0.5494766333429036,-0.37587117180074425,-0.5589816275531962,-0.5184062286018782,0.34873830847686393,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,1.1050075128619343,0,-0.35057566067606183,1.5009813526997169,-0.8259287789857963,-0.5019872854334967,0
